,name,xP,bps,creativity,ict_index,influence,opponent_team,threat,total_points,was_home
8514,Harvey Barnes,3.2,21,8.6,6.4,38.2,13,17.0,7,1
8515,Daniel Ceballos Fernández,1.2,0,0.0,0.0,0.0,5,0.0,0,1
8516,Marcus Rashford,6.2,15,2.8,9.2,49.2,9,40.0,7,0
8517,Theo Walcott,4.0,0,1.9,0.9,2.6,8,4.0,3,0
8522,Moussa Djenepo,1.8,3,0.0,0.0,0.0,8,0.0,1,0
8523,Andreas Pereira,0.0,0,0.0,0.0,0.0,9,0.0,0,0
8526,Anwar El Ghazi,7.2,29,35.2,16.9,52.4,6,81.0,9,1
8529,Elliot Anderson,-1.0,0,0.0,0.0,0.0,12,0.0,0,0
8532,Andros Townsend,1.2,4,15.1,2.1,5.4,2,0.0,1,0
8534,N'Golo Kanté,2.0,10,13.5,3.2,16.0,1,2.0,2,0
8539,Tyler Roberts,0.8,0,0.0,0.0,0.0,4,0.0,0,1
8540,Scott McTominay,3.2,6,1.3,2.5,23.6,9,0.0,2,0
8542,Ferran Torres,4.3,25,11.1,7.8,38.4,14,28.0,8,1
8546,Rolando Aarons,0.0,0,0.0,0.0,0.0,12,0.0,0,0
8547,Pierre-Emile Højbjerg,2.7,10,2.0,1.3,11.2,20,0.0,2,0
8551,Pierre-Emerick Aubameyang,1.7,0,0.0,0.0,0.0,5,0.0,0,1
8553,Jack Grealish,5.4,15,67.3,13.5,28.4,6,39.0,2,1
8554,Frederico Rodrigues de Paula Santos,1.5,18,11.5,3.2,20.6,9,0.0,2,0
8555,Douglas Luiz Soares de Paulo,1.6,10,3.2,1.4,6.4,6,4.0,3,1
8556,Neeskens Kebano,-0.3,2,0.0,0.0,0.0,16,0.0,1,1
8558,Oriol Romeu Vidal,0.0,0,0.0,0.0,0.0,8,0.0,0,0
8559,Mateusz Bogusz,0.0,0,0.0,0.0,0.0,4,0.0,0,1
8564,Harvey Elliott,0.0,0,0.0,0.0,0.0,18,0.0,0,1
8565,Nemanja Matic,0.7,0,0.0,0.0,0.0,9,0.0,0,0
8571,Kai Havertz,1.5,1,1.3,0.8,2.4,1,4.0,1,0
8573,Dale Stephens,-0.3,2,0.6,2.5,4.8,10,20.0,1,0
8576,Kamil Grosicki,-1.3,0,0.0,0.0,0.0,11,0.0,0,0
8580,James Ward-Prowse,4.7,15,17.0,4.3,19.2,8,7.0,3,0
8583,Stuart Armstrong,2.5,8,3.5,1.8,12.4,8,2.0,3,0
8584,Jamie Shackleton,1.2,4,0.5,0.3,2.8,4,0.0,1,1
8585,Ayoze Pérez,2.3,0,14.8,2.5,1.2,13,9.0,1,1
8587,Taylor Perry,-0.5,0,0.0,0.0,0.0,17,0.0,0,1
8588,James McCarthy,0.0,0,0.0,0.0,0.0,2,0.0,0,0
8591,Conor Hourihane,0.4,0,0.0,0.0,0.0,6,0.0,0,1
8593,Yves Bissouma,2.0,23,16.8,3.6,19.2,19,0.0,2,0
8597,Tomas Soucek,5.5,32,3.4,14.2,46.2,3,92.0,10,1
8599,Joseph Willock,0.7,1,10.5,2.1,4.2,5,6.0,1,1
8603,Morgan Gibbs-White,0.0,0,0.0,0.0,0.0,17,0.0,0,1
8604,Jake Cain,1.5,0,0.0,0.0,0.0,18,0.0,0,1
8605,Jack Harrison,4.7,10,14.3,4.5,10.6,4,20.0,3,1
8607,Sander Berge,0.0,0,0.0,0.0,0.0,7,0.0,0,1
8610,Donny van de Beek,0.8,0,0.0,0.0,0.0,9,0.0,0,0
8613,Giovani Lo Celso,0.0,0,0.0,0.0,0.0,20,0.0,0,0
8618,Bamidele Alli,0.8,0,0.0,0.0,0.0,20,0.0,0,0
8621,Jairo Riedewald,0.8,3,11.0,1.8,1.0,2,6.0,1,0
8626,Adrián Bernabé,1.0,0,0.0,0.0,0.0,14,0.0,0,1
8627,Naby Keita,2.2,0,0.0,0.0,0.0,18,0.0,0,1
8629,Max Meyer,0.0,0,0.0,0.0,0.0,2,0.0,0,0
8630,Hakim Ziyech,0.0,0,0.0,0.0,0.0,1,0.0,0,0
8632,Kyle Edwards,-1.5,0,0.0,0.0,0.0,11,0.0,0,0
8634,Ibrahima Diallo,0.7,0,0.0,0.0,0.0,19,0.0,0,1
8635,Felipe Anderson Pereira Gomes,0.0,0,0.0,0.0,0.0,16,0.0,0,0
8636,Juan Mata,1.3,0,0.0,0.0,0.0,20,0.0,0,1
8638,Oliver Norwood,1.0,10,15.8,2.0,4.4,4,0.0,1,0
8641,Wilfried Zaha,4.8,16,4.0,6.3,36.4,9,23.0,7,1
8643,Ryan Fraser,0.1,0,0.0,0.0,0.0,11,0.0,0,1
8645,Cengiz Ünder,0.6,0,0.0,0.0,0.0,6,0.0,0,0
8646,Hélder Wander Sousa de Azevedo e Costa,0.8,2,0.5,0.5,2.0,18,2.0,1,0
8653,Dennis Praet,1.3,12,16.8,3.9,5.8,6,16.0,2,0
8657,Mark Noble,0.5,0,0.0,0.0,0.0,16,0.0,0,0
8658,Jordan Henderson,5.7,13,18.2,3.1,12.2,14,1.0,3,0
8659,Curtis Jones,3.0,9,4.0,0.9,3.4,14,2.0,3,0
8662,Matt Ritchie,0.2,17,33.7,5.4,18.4,11,2.0,3,1
8669,Jesse Lingard,0.5,0,0.0,0.0,0.0,20,0.0,0,1
8670,Robbie Brady,2.5,18,29.6,5.0,19.0,15,1.0,6,1
8675,Jeff Hendrick,0.3,0,0.0,0.0,0.0,11,0.0,0,1
8679,Mace Goodridge,-0.5,0,0.0,0.0,0.0,15,0.0,0,1
8680,Youri Tielemans,2.8,10,2.5,1.8,7.4,6,8.0,1,0
8681,Oliver Burke,1.4,-1,10.6,1.0,0.0,4,0.0,0,0
8682,Bruno Miguel Borges Fernandes,8.2,16,45.2,13.6,35.6,20,55.0,6,1
8684,Jack Jenkins,0.5,0,0.0,0.0,0.0,18,0.0,0,0
8693,James Garner,0.0,0,0.0,0.0,0.0,20,0.0,0,1
8695,Jake Livermore,0.0,0,0.0,0.0,0.0,10,0.0,0,1
8699,Jeffrey Schlupp,2.5,6,25.4,3.6,10.8,9,0.0,2,1
8700,Faustino Anjorin,0.5,0,0.0,0.0,0.0,2,0.0,0,1
8705,Vitor Ferreira,0.8,6,2.7,1.3,3.4,13,7.0,1,0
8708,Gabriel Teodoro Martinelli Silva,1.7,5,0.8,0.4,0.0,3,4.0,3,0
8710,Jonjo Shelvey,-0.1,0,0.0,0.0,0.0,11,0.0,0,1
8714,José Ignacio Peleteiro Romallo,0.0,0,0.0,0.0,0.0,5,0.0,0,0
8715,Jonathan Leko,0.0,0,0.0,0.0,0.0,10,0.0,0,1
8716,Solomon March,2.3,8,0.4,0.6,6.0,1,0.0,1,1
8723,Luka Milivojevic,0.8,9,1.6,1.1,9.4,9,0.0,2,1
8727,Steven Alzate,0.3,0,0.0,0.0,0.0,1,0.0,0,1
8728,Sadio Mané,6.2,3,19.9,5.3,10.8,14,22.0,3,0
8731,Josh Sims,0.0,0,0.0,0.0,0.0,19,0.0,0,1
8732,Facundo Pellistri,0.5,0,0.0,0.0,0.0,20,0.0,0,1
8736,Nicolas Pépé,2.3,0,0.0,0.0,0.0,3,0.0,0,0
8737,Bertrand Traoré,5.1,12,0.9,2.7,7.6,5,18.0,2,0
8738,Sam Field,0.0,0,0.0,0.0,0.0,10,0.0,0,1
8739,Josh Benson,0.7,6,2.4,0.4,1.8,15,0.0,3,1
8741,William Smallbone,0.0,0,0.0,0.0,0.0,19,0.0,0,1
8742,Granit Xhaka,2.2,16,2.5,3.2,11.6,3,18.0,3,0
8745,Jacob Ramsey,0.5,2,0.0,1.7,0.0,5,19.0,1,0
8747,Georginio Wijnaldum,4.7,3,12.5,2.2,3.0,14,6.0,1,0
8748,Adam Lallana,0.4,0,0.0,0.0,0.0,1,0.0,0,1
8749,Pablo Hernández Domínguez,2.0,4,1.6,0.5,1.4,18,2.0,1,0
8750,Bukayo Saka,5.0,28,44.4,12.9,28.8,3,56.0,6,0
8751,Mohamed Salah,9.3,-5,3.9,3.3,1.6,14,27.0,3,0
8754,Luke Freeman,0.0,0,0.0,0.0,0.0,4,0.0,0,0
8755,Jack Cork,0.0,0,0.0,0.0,0.0,15,0.0,0,1
8757,Johann Berg Gudmundsson,-0.1,0,0.0,0.0,0.0,15,0.0,0,1
8758,Manuel Lanzini,1.2,1,1.6,0.4,0.0,16,4.0,1,0
8760,Willian Borges Da Silva,1.1,0,0.0,0.0,0.0,3,0.0,0,0
8763,Rekeem Harper,-0.5,0,0.0,0.0,0.0,10,0.0,0,1
8768,Jarrod Bowen,2.2,2,3.3,0.7,1.2,16,2.0,1,0
8771,Matthew Longstaff,0.0,16,11.2,2.1,9.8,11,0.0,3,1
8772,Meritan Shabani,-0.5,0,0.0,0.0,0.0,13,0.0,0,0
8774,Jordan Stevens,0.0,0,0.0,0.0,0.0,18,0.0,0,0
8777,Declan Rice,2.7,16,19.8,3.7,15.0,16,2.0,3,0
8778,Emile Smith Rowe,2.0,13,23.7,3.5,9.0,3,2.0,3,0
8781,Owen Otasowie,0.3,0,0.0,0.0,0.0,13,0.0,0,0
8782,Adam Forshaw,0.0,0,0.0,0.0,0.0,18,0.0,0,0
8783,Jacob Murphy,1.2,6,14.5,3.0,8.4,11,7.0,3,1
8786,Davy Pröpper,-0.2,7,1.0,4.8,4.0,1,43.0,2,1
8787,Thomas Partey,0.0,0,0.0,0.0,0.0,3,0.0,0,0
8788,Pablo Fornals,1.7,9,16.6,4.1,12.8,16,12.0,3,0
8791,Jayson Molumby,-0.5,0,0.0,0.0,0.0,1,0.0,0,1
8792,Mateo Kovacic,1.5,0,0.0,0.0,0.0,2,0.0,0,1
8793,Takumi Minamino,2.5,0,0.0,0.0,0.0,14,0.0,0,0
8795,Sofiane Boufal,0.0,0,0.0,0.0,0.0,19,0.0,0,1
8796,Isaac Hayden,0.6,1,0.6,1.1,7.4,11,3.0,2,1
8798,Mateusz Klich,4.2,21,40.6,6.5,24.6,18,0.0,4,0
8801,Brandon Pierrick,-0.5,0,0.0,0.0,0.0,9,0.0,0,1
8803,John Lundstram,0.0,0,0.0,0.0,0.0,4,0.0,0,0
8804,Mohamed Naser El Sayed Elneny,2.0,11,2.2,0.8,6.0,3,0.0,3,0
8805,Nampalys Mendy,1.5,11,5.7,1.3,7.0,6,0.0,2,0
8806,John Fleck,2.3,10,6.2,1.0,3.4,4,0.0,1,0
8809,Reiss Nelson,0.5,0,0.0,0.0,0.0,3,0.0,0,0
8811,Wilfred Ndidi,2.2,0,0.0,0.0,0.0,6,0.0,0,0
8814,Ashley Westwood,2.8,12,6.9,1.4,5.2,15,2.0,3,1
8818,Rúben Diogo da Silva Neves,1.3,16,16.5,6.1,37.8,13,7.0,2,0
8822,Ross Barkley,0.0,0,0.0,0.0,0.0,5,0.0,0,0
8823,Paul Pogba,4.0,11,17.4,4.5,16.2,20,11.0,3,1
8824,Harry Wilson,0.0,0,0.0,0.0,0.0,14,0.0,0,0
8825,Leighton Clarkson,1.0,0,0.0,0.0,0.0,14,0.0,0,0
8828,Nathan Tella,0.2,0,0.0,0.0,0.0,19,0.0,0,1
8830,Jorge Luiz Frello Filho,1.2,19,2.2,1.6,14.0,2,0.0,2,1
8834,Bruno André Cavaco Jordao,0.0,0,0.0,0.0,0.0,13,0.0,0,0
8835,Henri Lansbury,0.0,0,0.0,0.0,0.0,5,0.0,0,0
8836,Mahmoud Ahmed Ibrahim Hassan,0.0,0,0.0,0.0,0.0,5,0.0,0,0
8848,Sean Longstaff,0.4,0,0.0,0.0,0.0,11,0.0,0,1
8850,Luke Cundle,-0.5,0,0.0,0.0,0.0,13,0.0,0,0
8853,Raphael Dias Belloli,4.3,25,4.8,6.4,37.6,18,22.0,8,0
8855,Christian Atsu,0.0,0,0.0,0.0,0.0,11,0.0,0,1
8856,Matteo Guendouzi,0.0,0,0.0,0.0,0.0,3,0.0,0,0
8857,Allan Saint-Maximin,0.0,0,0.0,0.0,0.0,11,0.0,0,1
8860,Miguel Almirón,2.0,5,0.3,0.8,5.4,11,2.0,1,1
8862,Theo Corbeanu,-0.5,0,0.0,0.0,0.0,13,0.0,0,0
8864,John McGinn,2.7,12,21.6,4.3,20.2,5,1.0,2,0
8868,Cheikhou Kouyaté,1.5,13,0.1,1.8,18.0,9,0.0,2,1
8869,Mason Mount,4.0,11,45.9,8.5,21.2,2,18.0,2,1
8871,James McArthur,1.7,3,0.1,0.2,2.2,9,0.0,1,1
8872,Leandro Trossard,1.2,3,0.8,0.1,0.2,1,0.0,1,1
8873,Diogo Jota,0.0,0,0.0,0.0,0.0,14,0.0,0,0
8875,Ben Osborn,1.3,14,6.3,2.1,12.8,4,2.0,2,0
8879,Robert Snodgrass,0.3,0,0.0,0.0,0.0,16,0.0,0,0
8889,Daniel Castelo Podence,2.3,3,1.9,0.5,0.8,13,2.0,1,0
8891,Lucas Torreira,0.0,0,0.0,0.0,0.0,3,0.0,0,0
8893,Matt Phillips,2.0,1,0.8,0.3,0.2,10,2.0,1,1
8897,Xherdan Shaqiri,1.2,3,0.0,0.0,0.0,14,0.0,1,0
8899,Alexis Mac Allister,0.0,4,12.5,2.2,0.0,1,11.0,2,1
8909,Alex Oxlade-Chamberlain,1.8,0,0.0,0.0,0.0,14,0.0,0,0
8915,Daniel James,1.7,0,0.0,0.0,0.0,20,0.0,0,1
8917,Marc Albrighton,2.5,0,0.0,0.0,0.0,6,0.0,0,0
8921,Conor Gallagher,2.2,8,2.4,1.3,8.8,10,2.0,2,1
8922,Dwight McNeil,1.0,0,0.0,0.0,0.0,15,0.0,0,1
8923,Kalvin Phillips,3.3,20,29.7,7.1,31.8,18,9.0,3,0
8926,Grady Diangana,1.0,4,2.1,2.8,6.6,10,19.0,2,1
8927,Pascal Groß,1.8,14,45.6,7.2,14.4,1,12.0,2,1
8928,Pedro Lomba Neto,3.5,11,20.1,6.7,5.4,13,41.0,3,0
8929,Thiago Alcántara do Nascimento,0.0,4,2.1,1.8,7.4,14,8.0,1,0
8932,Jack Wilshere,0.0,0,0.0,0.0,0.0,16,0.0,0,0
8934,Anthony Mancini,-0.5,0,0.0,0.0,0.0,15,0.0,0,1
8936,Adama Traoré,1.0,6,23.1,5.4,7.0,13,24.0,2,0
8937,Callum Hudson-Odoi,1.5,9,24.5,5.1,13.2,2,13.0,2,1
8945,Hamza Choudhury,0.5,1,1.9,0.5,1.0,6,2.0,0,0
8947,Tahith Chong,0.0,0,0.0,0.0,0.0,20,0.0,0,1
8952,Marvelous Nakamba,0.3,0,0.0,0.0,0.0,5,0.0,0,0
8955,Matheus Pereira,0.0,1,4.1,0.4,0.0,10,0.0,1,1
8963,Saïd Benrahma,1.2,0,1.3,3.8,3.0,16,34.0,1,0
8969,James Maddison,5.3,0,0.0,0.0,0.0,6,0.0,0,0
8970,Adrien Silva,0.0,0,0.0,0.0,0.0,6,0.0,0,0
8971,Aaron Mooy,0.0,0,0.0,0.0,0.0,1,0.0,0,1
8975,Jay-Roy Grot,0.0,0,0.0,0.0,0.0,18,0.0,0,0
8976,Demarai Gray,0.7,3,1.3,0.5,0.2,6,3.0,1,0
8978,James Milner,1.3,12,7.3,3.4,11.6,14,15.0,2,0
8980,Fabio Henrique Tavares,3.7,14,1.8,2.6,24.0,14,0.0,2,0
8981,Nathan Redmond,0.4,0,0.0,0.0,0.0,19,0.0,0,1
8985,Ian Carlo Poveda-Ocampo,0.8,0,0.0,0.0,0.0,18,0.0,0,0
8986,Mason Greenwood,3.0,11,27.4,4.5,9.2,20,8.0,3,1
8989,Andriy Yarmolenko,0.7,5,6.9,2.3,6.0,16,10.0,2,0
8999,Billy Gilmour,0.7,0,0.0,0.0,0.0,2,0.0,0,1
9000,Mesut Özil,0.0,0,0.0,0.0,0.0,3,0.0,0,0
9003,Eberechi Eze,2.3,0,0.0,0.0,0.0,9,0.0,0,1
9007,Filip Krovinovic,0.3,2,0.0,0.0,0.0,10,0.0,1,1
9008,Christian Pulisic,3.8,-4,5.8,6.2,0.6,2,56.0,2,1
9010,João Filipe Iria Santos Moutinho,0.5,15,26.4,4.2,16.0,13,0.0,2,0
9014,Leander Dendoncker,0.2,0,0.0,0.0,0.0,13,0.0,0,0
9016,Alireza Jahanbakhsh,0.5,3,6.8,3.3,1.4,1,25.0,1,1
9017,Josh Brownhill,2.0,9,2.8,2.2,12.8,15,6.0,3,1
9018,Matty James,0.0,0,0.0,0.0,0.0,6,0.0,0,0
9022,Romaine Sawyers,1.0,1,1.2,0.0,0.0,10,0.0,0,1
9023,José Izquierdo,0.0,0,0.0,0.0,0.0,1,0.0,0,1
9024,Harvey Barnes,4.0,22,4.6,7.1,32.2,6,34.0,8,0
9025,Daniel Ceballos Fernández,1.5,2,0.8,0.8,7.2,3,0.0,1,0
9026,Marcus Rashford,5.2,21,10.0,8.1,32.6,20,38.0,7,1
9027,Theo Walcott,3.7,4,38.3,6.8,9.2,19,20.0,3,1
9032,Moussa Djenepo,0.8,1,2.0,2.7,14.8,19,10.0,2,1
9033,Andreas Pereira,0.0,0,0.0,0.0,0.0,20,0.0,0,1
9036,Anwar El Ghazi,7.9,22,21.9,11.8,40.6,5,55.0,7,0
9039,Elliot Anderson,-1.0,0,0.0,0.0,0.0,11,0.0,0,1
9041,Andros Townsend,1.3,17,33.3,6.4,26.4,9,4.0,5,1
9043,N'Golo Kanté,2.2,13,36.3,6.7,23.0,2,8.0,1,1
9048,Tyler Roberts,0.8,0,0.0,0.0,0.0,18,0.0,0,0
9049,Scott McTominay,5.0,3,0.0,0.0,0.0,20,0.0,1,1
9053,Rolando Aarons,0.0,0,0.0,0.0,0.0,11,0.0,0,1
9056,Pierre-Emerick Aubameyang,3.0,0,7.6,4.1,4.6,3,29.0,3,0
9058,Jack Grealish,3.3,5,25.1,5.9,11.2,5,23.0,2,0
9059,Frederico Rodrigues de Paula Santos,1.7,0,0.0,0.0,0.0,20,0.0,0,1
9060,Douglas Luiz Soares de Paulo,1.1,12,3.2,1.6,13.2,5,0.0,2,0
9062,Oriol Romeu Vidal,2.3,13,15.3,3.0,8.2,19,6.0,3,1
9063,Mateusz Bogusz,0.0,0,0.0,0.0,0.0,18,0.0,0,0
9067,Harvey Elliott,0.0,0,0.0,0.0,0.0,14,0.0,0,0
9068,Nemanja Matic,1.3,20,19.8,4.2,22.2,20,0.0,3,1
9074,Kai Havertz,2.0,3,3.4,1.0,2.8,2,4.0,1,1
9077,Dale Stephens,-0.2,2,0.0,0.0,0.2,15,0.0,1,1
9080,Kamil Grosicki,-0.3,0,0.0,0.0,0.0,10,0.0,0,1
9083,James Ward-Prowse,2.8,15,21.8,3.2,9.6,19,1.0,3,1
9086,Stuart Armstrong,2.7,2,1.3,0.2,0.8,19,0.0,1,1
9087,Jamie Shackleton,1.3,6,2.7,0.9,4.6,18,2.0,1,0
9088,Ayoze Pérez,3.2,6,31.8,6.7,17.8,6,17.0,2,0
9090,Taylor Perry,-0.5,0,0.0,0.0,0.0,13,0.0,0,0
9091,James McCarthy,-0.5,0,0.0,0.0,0.0,9,0.0,0,1
9094,Conor Hourihane,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
9095,Yves Bissouma,1.5,20,19.0,4.2,22.6,1,0.0,2,1
9098,Tomas Soucek,5.7,13,2.4,4.8,24.2,16,21.0,3,0
9100,Joseph Willock,0.8,0,0.0,0.0,0.0,3,0.0,0,0
9102,Morgan Gibbs-White,0.0,0,0.0,0.0,0.0,13,0.0,0,0
9103,Jake Cain,1.0,0,0.0,0.0,0.0,14,0.0,0,0
9104,Jack Harrison,5.0,30,28.0,9.8,40.6,18,29.0,8,0
9106,Sander Berge,0.0,0,0.0,0.0,0.0,4,0.0,0,0
9109,Donny van de Beek,1.0,0,0.0,0.0,0.0,20,0.0,0,1
9116,Jairo Riedewald,0.7,12,0.4,1.2,11.2,9,0.0,3,1
9120,Naby Keita,0.4,0,0.0,0.0,0.0,14,0.0,0,0
9121,Max Meyer,-0.5,0,0.0,0.0,0.0,9,0.0,0,1
9122,Hakim Ziyech,0.0,0,0.0,0.0,0.0,2,0.0,0,1
9124,Kyle Edwards,-0.5,0,0.0,0.0,0.0,10,0.0,0,1
9125,Ibrahima Diallo,0.0,9,2.5,1.3,10.2,11,0.0,3,1
9126,Felipe Anderson Pereira Gomes,0.0,0,0.0,0.0,0.0,7,0.0,0,0
9127,Raheem Sterling,6.3,22,25.9,4.2,6.4,5,10.0,5,0
9128,Juan Mata,0.7,0,0.0,0.0,0.0,2,0.0,0,1
9130,Oliver Norwood,0.5,10,10.6,3.1,14.6,6,6.0,1,0
9133,Wilfried Zaha,2.8,14,25.3,8.3,13.0,15,45.0,3,1
9134,Ryan Fraser,0.1,0,0.0,0.0,0.0,9,0.0,0,1
9135,Cengiz Ünder,0.6,0,0.0,0.0,0.0,14,0.0,0,0
9136,Hélder Wander Sousa de Azevedo e Costa,-0.2,0,0.0,0.0,0.0,17,0.0,0,0
9143,Dennis Praet,1.2,0,0.0,0.0,0.0,14,0.0,0,0
9150,Mark Noble,0.5,0,0.0,0.0,0.0,7,0.0,0,0
9151,Bernardo Mota Veiga de Carvalho e Silva,1.9,18,29.0,10.2,18.0,5,55.0,1,0
9152,Jordan Henderson,4.2,15,1.7,2.4,17.8,16,4.0,2,0
9153,Curtis Jones,2.5,0,0.0,0.0,0.0,16,0.0,0,0
9156,Matt Ritchie,0.8,9,39.7,5.6,15.8,9,0.0,2,1
9165,Jesse Lingard,0.5,0,0.0,0.0,0.0,2,0.0,0,1
9170,Jeff Hendrick,0.7,0,0.0,0.0,0.0,9,0.0,0,1
9174,Youri Tielemans,3.7,24,5.1,5.7,42.0,14,10.0,7,0
9175,Oliver Burke,1.0,0,0.0,0.0,0.0,6,0.0,0,0
9176,Bruno Miguel Borges Fernandes,8.8,34,55.7,15.5,47.4,2,52.0,10,1
9178,Jack Jenkins,-0.5,0,0.0,0.0,0.0,17,0.0,0,0
9181,Anthony Gordon,0.4,0,0.0,0.0,0.0,19,0.0,0,1
9187,Kevin De Bruyne,6.1,38,37.0,12.4,47.8,5,39.0,13,0
9188,Gylfi Sigurdsson,7.0,13,22.5,2.9,4.8,19,2.0,3,1
9193,Phil Foden,3.9,39,44.0,12.9,53.8,5,31.0,14,0
9194,James Garner,0.0,0,0.0,0.0,0.0,2,0.0,0,1
9195,Riyad Mahrez,1.5,3,0.5,0.1,0.0,5,0.0,1,0
9197,Jake Livermore,0.0,0,0.0,0.0,0.0,1,0.0,0,1
9203,Jeffrey Schlupp,3.7,20,1.3,5.2,34.0,15,17.0,6,1
9204,Faustino Anjorin,-0.5,0,0.0,0.0,0.0,12,0.0,0,1
9206,James Rodríguez,0.0,1,2.8,0.4,1.0,19,0.0,1,1
9211,Vitor Ferreira,1.5,13,13.8,3.3,1.6,3,18.0,2,0
9215,Gabriel Teodoro Martinelli Silva,2.2,0,0.0,0.0,0.0,18,0.0,0,0
9217,Jonjo Shelvey,0.3,3,0.2,0.5,0.8,9,4.0,1,1
9222,José Ignacio Peleteiro Romallo,0.0,0,0.0,0.0,0.0,13,0.0,0,0
9223,Kgaogelo Chauke,0.2,0,0.0,0.0,0.0,11,0.0,0,1
9225,Jonathan Leko,0.0,0,0.0,0.0,0.0,1,0.0,0,1
9226,Solomon March,2.7,7,45.9,8.4,16.4,20,22.0,2,1
9233,Luka Milivojevic,1.7,20,26.0,4.3,16.8,15,0.0,3,1
9239,Steven Alzate,0.7,0,0.0,0.0,0.0,20,0.0,0,1
9240,Sadio Mané,5.5,6,29.3,14.6,22.8,16,94.0,2,0
9244,Josh Sims,0.0,0,0.0,0.0,0.0,11,0.0,0,1
9245,Facundo Pellistri,0.5,0,0.0,0.0,0.0,2,0.0,0,1
9249,Nicolas Pépé,2.8,0,0.0,0.0,0.0,18,0.0,0,0
9250,Bertrand Traoré,5.3,25,22.0,9.5,38.6,13,34.0,7,0
9251,Sam Field,-0.5,0,0.0,0.0,0.0,1,0.0,0,1
9253,William Smallbone,-1.0,0,0.0,0.0,0.0,11,0.0,0,1
9254,Granit Xhaka,3.0,14,4.4,1.2,7.8,18,0.0,3,0
9257,Jacob Ramsey,0.5,3,0.4,0.1,0.4,13,0.0,1,0
9259,Georginio Wijnaldum,3.7,14,6.4,3.6,8.0,16,22.0,2,0
9260,Adam Lallana,0.5,5,0.6,0.6,5.2,20,0.0,1,1
9261,Pablo Hernández Domínguez,1.2,11,22.5,6.1,10.8,17,28.0,1,0
9262,Bukayo Saka,6.5,23,17.9,13.9,42.6,18,78.0,8,0
9263,Mohamed Salah,7.3,-1,17.1,4.5,4.2,16,24.0,2,0
9266,Luke Freeman,0.0,0,0.0,0.0,0.0,6,0.0,0,0
9267,Harry Winks,1.1,10,11.3,2.8,15.8,10,1.0,2,1
9270,Manuel Lanzini,1.2,3,0.8,0.4,0.0,7,4.0,1,0
9271,Tanguy Ndombele,4.1,7,2.3,4.8,12.8,10,33.0,3,1
9273,Willian Borges Da Silva,1.4,9,26.4,5.7,9.6,18,21.0,1,0
9278,Rekeem Harper,-0.8,4,0.5,1.2,4.2,1,7.0,1,1
9283,Jarrod Bowen,2.3,14,19.9,4.4,10.0,7,14.0,3,0
9285,Cole Palmer,0.5,0,0.0,0.0,0.0,5,0.0,0,0
9288,Matthew Longstaff,0.7,14,7.3,1.8,9.0,9,2.0,2,1
9289,Meritan Shabani,0.0,0,0.0,0.0,0.0,3,0.0,0,0
9291,Jordan Stevens,0.0,0,0.0,0.0,0.0,17,0.0,0,0
9296,Declan Rice,2.3,25,6.3,2.5,16.8,7,2.0,3,0
9297,Emile Smith Rowe,4.0,32,23.9,7.6,25.6,18,26.0,9,0
9299,Abdoulaye Doucouré,3.0,16,11.6,3.3,10.8,19,11.0,2,1
9301,Owen Otasowie,1.0,0,0.0,0.4,0.2,3,4.0,1,0
9302,Adam Forshaw,0.0,0,0.0,0.0,0.0,17,0.0,0,0
9304,Jacob Murphy,1.5,5,0.3,0.8,5.4,9,2.0,1,1
9307,Davy Pröpper,0.4,7,2.2,0.9,6.8,20,0.0,1,1
9308,Thomas Partey,0.0,0,0.0,0.0,0.0,18,0.0,0,0
9309,Pablo Fornals,1.8,9,13.0,4.4,15.6,7,15.0,3,0
9312,Jayson Molumby,0.0,0,0.0,0.0,0.0,20,0.0,0,1
9313,Mateo Kovacic,0.5,6,4.6,1.4,0.0,12,9.0,1,1
9314,Takumi Minamino,2.5,0,0.0,0.0,0.0,16,0.0,0,0
9315,Sofiane Boufal,0.0,0,0.0,0.0,0.0,11,0.0,0,1
9317,Isaac Hayden,0.0,0,0.0,0.0,0.0,9,0.0,0,1
9319,Mateusz Klich,2.4,11,47.6,6.9,9.8,17,12.0,2,0
9324,Brandon Pierrick,0.0,0,0.0,0.0,0.0,15,0.0,0,1
9326,John Lundstram,0.0,0,0.0,0.0,0.0,6,0.0,0,0
9327,Mohamed Naser El Sayed Elneny,2.5,0,0.0,0.0,0.0,18,0.0,0,0
9328,Nampalys Mendy,1.2,0,0.0,0.0,0.0,14,0.0,0,0
9329,John Fleck,1.7,5,15.0,3.3,7.0,6,11.0,1,0
9331,Reiss Nelson,0.8,0,0.0,0.0,0.0,18,0.0,0,0
9332,Wilfred Ndidi,2.3,20,1.8,2.6,23.8,14,0.0,2,0
9337,Bernard Anício Caldeira Duarte,0.6,2,14.6,3.3,7.4,19,11.0,3,1
9340,Rúben Diogo da Silva Neves,3.2,32,11.7,8.8,49.4,3,27.0,10,0
9343,Gareth Bale,0.0,0,0.0,0.0,0.0,10,0.0,0,1
9345,Ross Barkley,-0.4,0,0.0,0.0,0.0,13,0.0,0,0
9346,Paul Pogba,3.2,17,24.3,9.5,12.2,2,58.0,5,1
9347,Harry Wilson,0.0,0,0.0,0.0,0.0,16,0.0,0,0
