,name,xP,bps,creativity,ict_index,influence,opponent_team,threat,total_points,was_home
10699,Matthew Cash,8.2,5,14.3,3.6,21.4,12,0.0,1,0
10700,Matthew Cash,8.2,30,13.8,4.1,19.2,14,8.0,8,1
10709,Emerson Palmieri dos Santos,1.0,0,0.0,0.0,0.0,8,0.0,0,0
10710,Emerson Palmieri dos Santos,1.0,0,0.0,0.0,0.0,9,0.0,0,0
10711,Luke Thomas,1.3,0,0.0,0.0,0.0,16,0.0,0,1
10712,Luke Thomas,1.3,0,0.0,0.0,0.0,5,0.0,0,1
10713,Federico Fernández,2.9,0,0.0,0.0,0.0,1,0.0,0,0
10714,Federico Fernández,2.9,0,0.0,0.0,0.0,2,0.0,0,0
10718,James Tarkowski,6.0,12,0.1,2.1,20.8,19,0.0,2,0
10719,James Tarkowski,6.0,25,0.1,3.4,29.6,11,4.0,7,0
10726,Rhys Williams,2.4,0,0.0,0.0,0.0,13,0.0,0,1
10727,Rhys Williams,2.4,0,0.0,0.0,0.0,4,0.0,0,1
10731,Nathaniel Clyne,-0.6,0,0.0,0.0,0.0,12,0.0,0,0
10734,Lewis Dunk,5.4,29,10.5,3.3,20.8,10,2.0,8,0
10735,Ahmed El Mohamady,-0.6,0,0.0,0.0,0.0,12,0.0,0,0
10736,Ahmed El Mohamady,-0.6,0,0.0,0.0,0.0,14,0.0,0,1
10737,Ryan Bennett,0.0,0,0.0,0.0,0.0,18,0.0,0,1
10742,Ezri Konsa Ngoyo,4.2,10,0.2,1.8,17.4,12,0.0,1,0
10743,Ezri Konsa Ngoyo,4.2,30,0.1,3.0,29.4,14,0.0,8,1
10747,Marcos Alonso,1.0,0,0.0,0.0,0.0,8,0.0,0,0
10748,Marcos Alonso,1.0,0,0.0,0.0,0.0,9,0.0,0,0
10757,Jimmy Dunne,-1.5,0,0.0,0.0,0.0,19,0.0,0,0
10758,Jimmy Dunne,-1.5,0,0.0,0.0,0.0,11,0.0,0,0
10762,Gabriel Magalhães,0.5,0,0.0,0.0,0.0,14,0.0,0,1
10765,Enda Stevens,0.4,10,18.3,4.8,7.8,17,22.0,1,1
10766,Luke Mbete,2.0,0,0.0,0.0,0.0,6,0.0,0,1
10767,Luke Mbete,2.0,0,0.0,0.0,0.0,2,0.0,0,1
10775,Dan Burn,1.8,20,1.2,1.4,4.2,10,9.0,6,0
10776,Conor Townsend,-0.5,0,0.0,0.0,0.0,20,0.0,0,0
10777,Conor Townsend,-0.5,0,0.0,0.0,0.0,19,0.0,0,0
10781,Aaron Wan-Bissaka,9.1,22,1.1,2.3,20.2,11,2.0,6,0
10782,Aaron Wan-Bissaka,9.1,14,21.0,5.0,22.8,8,6.0,2,0
10783,Kyle Bartley,1.4,22,10.3,6.9,56.6,20,2.0,4,0
10784,Kyle Bartley,1.4,11,0.3,1.6,13.8,19,2.0,1,0
10787,Harry Maguire,8.5,29,0.3,4.4,44.0,11,0.0,7,0
10788,Harry Maguire,8.5,15,13.8,4.3,19.0,8,10.0,2,0
10789,Jake Vokins,-0.5,0,0.0,0.0,0.0,9,0.0,0,0
10792,Eric Bailly,7.1,0,0.0,0.0,0.0,11,0.0,0,0
10793,Eric Bailly,7.1,22,2.5,3.2,29.0,8,0.0,2,0
10803,Ki-Jana Hoever,0.9,0,0.0,0.0,0.0,18,0.0,0,1
10807,Ezgjan Alioski,5.2,11,6.3,1.9,10.4,3,2.0,2,1
10808,Kayne Ramsay,-0.5,0,0.0,0.0,0.0,9,0.0,0,0
10812,Timothy Fosu-Mensah,0.5,0,0.0,0.0,0.0,11,0.0,0,0
10813,Timothy Fosu-Mensah,0.5,0,0.0,0.0,0.0,8,0.0,0,0
10820,Allan Tchaptchet,0.7,0,0.0,0.0,0.0,9,0.0,0,0
10828,Ciaran Clark,2.9,11,0.6,0.8,7.6,1,0.0,1,0
10829,Ciaran Clark,2.9,0,0.0,0.0,0.0,2,0.0,0,0
10830,Benjamin Chilwell,6.6,20,7.6,3.0,10.8,8,12.0,6,0
10831,Benjamin Chilwell,6.6,9,8.5,2.0,11.6,9,0.0,1,0
10835,Rúben Santos Gato Alves Dias,15.2,38,3.7,5.0,29.0,6,17.0,11,1
10836,Rúben Santos Gato Alves Dias,15.2,29,0.7,6.2,26.6,2,35.0,7,1
10837,Wesley Fofana,4.1,5,0.9,1.5,11.6,16,2.0,0,1
10838,Wesley Fofana,4.1,25,0.5,2.1,20.6,5,0.0,6,1
10844,Ahmed El-Sayed Hegazy,0.0,0,0.0,0.0,0.0,20,0.0,0,0
10845,Ahmed El-Sayed Hegazy,0.0,0,0.0,0.0,0.0,19,0.0,0,0
10847,Bobby Thomas,-2.0,0,0.0,0.0,0.0,19,0.0,0,0
10848,Bobby Thomas,-2.0,0,0.0,0.0,0.0,11,0.0,0,0
10858,Ryan Fredericks,3.4,0,0.0,0.0,0.0,4,0.0,0,1
10859,Ryan Fredericks,3.4,0,0.0,0.0,0.0,18,0.0,0,1
10864,David Luiz Moreira Marinho,2.7,19,1.3,1.9,4.0,14,14.0,6,1
10868,Frederik Alves,3.5,0,0.0,0.0,0.0,4,0.0,0,1
10869,Frederik Alves,3.5,0,0.0,0.0,0.0,18,0.0,0,1
10871,Ryan Inniss,0.0,0,0.0,0.0,0.0,12,0.0,0,0
10880,Phil Jones,0.0,0,0.0,0.0,0.0,11,0.0,0,0
10881,Phil Jones,0.0,0,0.0,0.0,0.0,8,0.0,0,0
10882,Ryan Sessegnon,0.0,0,0.0,0.0,0.0,15,0.0,0,0
10887,Liam Cooper,0.5,21,1.3,5.6,36.0,3,19.0,2,1
10890,Kortney Hause,5.8,0,0.0,0.0,0.0,12,0.0,0,0
10891,Kortney Hause,5.8,0,0.0,0.0,0.0,14,0.0,0,1
10892,Oliver Casey,0.0,0,0.0,0.0,0.0,3,0.0,0,1
10896,Matthew Lowton,4.8,10,12.5,3.1,15.4,19,3.0,2,0
10897,Matthew Lowton,4.8,21,0.8,1.6,15.2,11,0.0,6,0
10906,Héctor Bellerín,3.7,0,0.0,0.0,0.0,14,0.0,0,1
10907,Nigel Lonwijk,0.5,0,0.0,0.0,0.0,18,0.0,0,1
10909,Cédric Soares,2.9,39,32.3,6.4,29.2,14,2.0,12,1
10916,Charlie Cresswell,0.0,0,0.0,0.0,0.0,3,0.0,0,1
10927,Tosin Adarabioyo,3.6,15,0.3,3.7,36.6,5,0.0,2,1
10928,Tosin Adarabioyo,3.6,16,0.5,5.0,32.2,13,17.0,1,1
10931,Jannik Vestergaard,0.0,0,0.0,0.0,0.0,9,0.0,0,0
10932,Martin Kelly,0.0,0,0.0,0.0,0.0,12,0.0,0,0
10950,Christian Marques,0.5,0,0.0,0.0,0.0,18,0.0,0,1
10953,Frédéric Guilbert,-1.0,0,0.0,0.0,0.0,12,0.0,0,0
10954,Frédéric Guilbert,-1.0,0,0.0,0.0,0.0,14,0.0,0,1
10958,James Tomkins,2.0,12,0.1,1.6,14.2,12,2.0,0,0
10959,Shkodran Mustafi,0.7,0,0.0,0.0,0.0,14,0.0,0,1
10963,Andrew Robertson,10.0,28,34.3,5.2,11.6,13,6.0,6,1
10964,Andrew Robertson,10.0,14,38.6,8.8,14.0,4,35.0,2,1
10979,Mohammed Salisu,-0.4,0,0.0,0.0,0.0,9,0.0,0,0
10980,Nicolás Otamendi,0.0,0,0.0,0.0,0.0,6,0.0,0,1
10981,Nicolás Otamendi,0.0,0,0.0,0.0,0.0,2,0.0,0,1
10991,Zeze Steven Sessegnon,0.0,0,0.0,0.0,0.0,5,0.0,0,1
10992,Zeze Steven Sessegnon,0.0,0,0.0,0.0,0.0,13,0.0,0,1
10997,Lewis Richards,0.5,0,0.0,0.0,0.0,18,0.0,0,1
10999,Aaron Cresswell,13.4,26,3.5,1.8,14.4,4,0.0,8,1
11000,Aaron Cresswell,13.4,14,43.0,6.8,25.0,18,0.0,2,1
11001,Ryan Bertrand,3.5,10,3.8,4.0,13.2,9,23.0,0,0
11006,Romain Saïss,4.7,11,6.7,2.8,13.6,18,8.0,1,1
11008,Taylor Harwood-Bellis,2.0,0,0.0,0.0,0.0,6,0.0,0,1
11009,Taylor Harwood-Bellis,2.0,0,0.0,0.0,0.0,2,0.0,0,1
11011,Martín Montoya,0.0,0,0.0,0.0,0.0,10,0.0,0,0
11012,Rob Holding,7.1,29,1.2,2.2,20.8,14,0.0,6,1
11014,Calum Chambers,0.5,0,0.0,0.0,0.0,14,0.0,0,1
11016,Matt Doherty,1.7,0,0.0,0.0,0.0,15,0.0,0,0
11018,Phil Jagielka,-0.3,0,0.0,0.0,0.0,17,0.0,0,1
11030,Jonny Evans,10.5,25,0.5,2.0,17.2,16,2.0,7,1
11031,Jonny Evans,10.5,25,0.7,3.7,19.6,5,17.0,7,1
11034,Ola Aina,3.0,8,1.1,1.7,12.6,5,3.0,2,1
11035,Ola Aina,3.0,8,0.5,1.0,9.6,13,0.0,0,1
11042,Lee Peltier,-1.5,0,0.0,0.0,0.0,12,0.0,0,1
11047,Anthony Driscoll-Glennon,-0.5,0,0.0,0.0,0.0,2,0.0,0,1
11052,Oskar Buur,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
11053,Kieran Tierney,4.9,0,0.0,0.0,0.0,16,0.0,0,0
11056,José Diogo Dalot Teixeira,0.0,0,0.0,0.0,0.0,15,0.0,0,1
11057,James Bree,0.0,0,0.0,0.0,0.0,4,0.0,0,0
11059,Branislav Ivanovic,-1.5,0,0.0,0.0,0.0,12,0.0,0,1
11061,Max Lowe,-0.5,0,0.0,0.0,0.0,13,0.0,0,0
11062,Brandon Williams,0.0,0,0.0,0.0,0.0,15,0.0,0,1
11065,Aymeric Laporte,1.7,7,1.9,1.0,4.2,18,4.0,1,0
11072,William Saliba,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11073,Pascal Struijk,1.7,15,0.0,2.3,22.6,14,0.0,2,0
11075,Gary Cahill,0.2,14,0.8,3.2,29.4,19,2.0,1,1
11076,Joel Ward,3.5,10,2.3,1.4,5.6,19,6.0,1,1
11078,Toby Alderweireld,2.7,0,0.0,0.0,0.0,11,0.0,0,1
11080,Joe Bryan,0.0,2,0.2,0.3,0.6,3,2.0,1,0
11086,Luke Ayling,1.3,16,12.8,4.3,24.4,14,6.0,2,0
11089,Neil Taylor,0.3,0,0.0,0.0,0.0,4,0.0,0,0
11091,Tyrick Mitchell,3.8,18,2.9,2.3,17.8,19,2.0,1,1
11092,Neco Williams,0.5,0,0.0,0.0,0.0,17,0.0,0,0
11095,Ethan Ampadu,2.5,13,0.7,3.0,29.6,13,0.0,2,0
11096,Çaglar Söyüncü,1.3,4,0.4,0.7,6.8,7,0.0,1,0
11104,Craig Dawson,5.8,26,0.7,7.8,44.2,6,33.0,9,0
11106,Kyle Walker-Peters,0.4,0,0.0,0.0,0.0,1,0.0,0,1
11108,Rayan Ait Nouri,1.7,4,0.0,0.3,3.2,5,0.0,1,0
11109,Joel Matip,0.9,15,0.6,0.9,8.2,17,0.0,1,0
11113,Fernando Luiz Rosa,2.9,0,0.0,0.0,0.0,18,0.0,0,0
11114,Fabián Balbuena,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11116,Eric Dier,2.3,18,0.6,2.4,23.2,11,0.0,1,1
11120,Trent Alexander-Arnold,6.5,43,17.8,10.2,63.2,17,21.0,14,0
11122,Niels Nkounkou,0.0,0,0.0,0.0,0.0,9,0.0,0,1
11123,Sokratis Papastathopoulos,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11125,John Stones,9.7,31,4.8,2.3,18.4,18,0.0,6,0
11126,Jonathan Castro Otto,0.0,0,0.0,0.0,0.0,5,0.0,0,0
11127,Kelland Watts,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11138,Tim Ream,-0.5,0,0.0,0.0,0.0,3,0.0,0,0
11139,Reece James,0.7,0,0.0,0.0,0.0,20,0.0,0,1
11141,Davinson Sánchez,0.3,0,0.0,0.0,0.0,11,0.0,0,1
11145,Jamal Lewis,0.7,11,11.7,3.0,14.2,10,4.0,1,1
11146,Japhet Tanganga,-0.5,0,0.0,0.0,0.0,11,0.0,0,1
11147,Patrick van Aanholt,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11148,Jamaal Lascelles,0.3,8,21.1,7.4,22.8,10,30.0,1,1
11154,Issa Diop,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11155,John Egan,0.0,0,0.0,0.0,0.0,13,0.0,0,0
11157,Angelo Ogbonna,3.8,14,0.3,1.0,9.6,6,0.0,1,0
11158,Virgil van Dijk,0.0,0,0.0,0.0,0.0,17,0.0,0,0
11159,Darnell Furlong,-1.0,9,0.9,2.0,11.8,12,7.0,0,1
11161,Victor Lindelöf,1.7,0,0.0,0.0,0.0,15,0.0,0,1
11162,Dara O'Shea,-1.3,6,0.0,1.5,15.0,12,0.0,-1,1
11164,Yerry Mina,1.5,11,0.3,2.4,21.8,9,2.0,2,1
11165,Nathan Aké,0.0,0,0.0,0.0,0.0,18,0.0,0,0
11166,Nathaniel Phillips,1.5,4,0.0,0.7,6.6,17,0.0,0,0
11169,Jarrad Branthwaite,0.0,0,0.0,0.0,0.0,9,0.0,0,1
11170,Nathan Ferguson,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11171,Javier Manquillo,0.1,0,0.0,0.0,0.0,10,0.0,0,1
11174,James Justin,4.5,10,14.4,7.1,20.0,7,37.0,1,0
11175,Antonio Rüdiger,4.5,28,3.3,3.5,12.4,20,19.0,7,1
11176,Konstantinos Tsimikas,0.0,0,0.0,0.0,0.0,17,0.0,0,0
11182,Wes Morgan,0.0,0,0.0,0.0,0.0,7,0.0,0,0
11185,Christian Fuchs,0.5,0,0.0,0.0,0.0,7,0.0,0,0
11186,Max Kilman,1.3,23,0.1,1.8,17.8,5,0.0,6,0
11191,Michael Hector,-0.5,0,0.0,0.0,0.0,3,0.0,0,0
11196,Axel Tuanzebe,0.9,15,2.6,2.9,26.2,15,0.0,0,1
11197,Conor Coady,1.7,22,0.1,2.0,19.4,5,0.0,6,0
11203,Fabian Schär,1.3,9,1.5,4.4,18.0,10,24.0,0,1
11208,Florian Lejeune,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11210,Sergio Reguilón,2.0,0,0.0,0.0,0.0,11,0.0,0,1
11211,Cameron Carter-Vickers,0.0,0,0.0,0.0,0.0,11,0.0,0,1
11213,Marcos Rojo,0.0,0,0.0,0.0,0.0,15,0.0,0,1
11222,Jack O'Connell,0.0,0,0.0,0.0,0.0,13,0.0,0,0
11223,Pablo Marí,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11226,Fikayo Tomori,0.0,0,0.0,0.0,0.0,20,0.0,0,1
11231,Kyle Walker,2.2,0,0.0,0.0,0.0,18,0.0,0,0
11235,Filip Benkovic,0.0,0,0.0,0.0,0.0,7,0.0,0,0
11238,Diego Llorente,0.3,3,0.0,0.0,0.0,14,0.0,1,0
11240,Antonee Robinson,0.0,0,0.0,0.0,0.0,3,0.0,0,0
11244,Joël Veltman,4.7,28,49.2,7.3,23.4,8,0.0,8,1
11245,Jayden Bogle,1.5,0,0.3,0.1,0.4,13,0.0,1,0
11246,Kenny Tete,2.3,23,15.8,4.7,13.6,3,18.0,6,0
11250,Adam Webster,3.7,14,1.5,1.3,3.4,8,8.0,6,1
11251,Shane Duffy,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11255,Kevin Long,-0.5,0,0.0,0.0,0.0,2,0.0,0,1
11257,Danny Rose,0.0,0,0.0,0.0,0.0,11,0.0,0,1
11259,Alex Nicolao Telles,1.9,26,34.0,6.6,24.4,15,8.0,7,1
11262,Jack Robinson,-0.4,0,0.0,0.0,0.0,13,0.0,0,0
11264,Seamus Coleman,0.8,3,0.3,0.0,0.0,9,0.0,1,1
11266,Oluwasemilogo Adesewo Ibidapo Ajayi,0.3,8,0.4,3.9,21.8,12,17.0,0,1
11272,Erik Pieters,1.7,22,21.3,6.0,36.6,2,2.0,4,1
11277,Nélson Cabral Semedo,2.0,23,0.1,1.1,10.8,5,0.0,6,0
11279,Serge Aurier,2.3,4,2.3,0.2,0.0,11,0.0,1,1
11281,Ben White,4.7,28,12.3,3.1,14.4,8,4.0,8,1
11283,George Baldock,0.0,5,11.5,1.9,3.6,13,4.0,2,0
11285,Terence Kongolo,0.0,0,0.0,0.0,0.0,3,0.0,0,0
11286,Bernardo Fernandes da Silva Junior,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11289,Ben Mee,4.0,23,0.2,8.2,48.6,2,33.0,7,1
11290,Yan Valery,0.5,12,20.3,5.0,26.0,1,4.0,1,1
11292,Oleksandr Zinchenko,7.1,26,24.7,4.1,16.6,18,0.0,6,0
11299,Vladimir Coufal,4.8,15,13.3,4.1,21.6,6,6.0,1,0
11305,Bjorn Engels,0.5,0,0.0,0.0,0.0,4,0.0,0,0
11306,Maxime Le Marchand,-0.5,0,0.0,0.0,0.0,3,0.0,0,0
11307,Emil Krafth,0.2,0,0.0,0.0,0.0,10,0.0,0,1
11316,Jan Bednarek,2.5,11,0.7,1.8,17.0,1,0.0,1,1
11318,Leif Davis,0.0,0,0.0,0.0,0.0,14,0.0,0,0
11319,Barry Douglas,0.0,0,0.0,0.0,0.0,14,0.0,0,0
11320,Phil Bardsley,-0.5,0,0.0,0.0,0.0,2,0.0,0,1
11323,Eric Garcia,1.5,0,0.0,0.0,0.0,18,0.0,0,0
11324,Tyrone Mings,2.7,10,0.0,3.8,21.2,4,17.0,1,0
11326,Thiago Thiago,4.7,31,3.8,3.0,26.0,20,0.0,9,1
11327,Ben Gibson,0.0,0,0.0,0.0,0.0,2,0.0,0,1
11328,Mamadou Sakho,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11329,Alfie Mawson,0.0,0,0.0,0.0,0.0,3,0.0,0,0
11337,Denis Odoi,-0.5,0,0.0,0.0,0.0,3,0.0,0,0
11346,Timothy Castagne,4.5,15,23.8,4.5,15.4,7,6.0,2,0
11349,Sam Woods,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11354,Daniel Amartey,0.5,0,0.0,0.0,0.0,7,0.0,0,0
11356,Teden Mengi,0.5,0,0.0,0.0,0.0,15,0.0,0,1
11357,Paul Dummett,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11358,Benjamin Mendy,1.5,0,0.0,0.0,0.0,18,0.0,0,0
11361,Juan Foyth,0.0,0,0.0,0.0,0.0,11,0.0,0,1
11363,Chris Smalling,0.0,0,0.0,0.0,0.0,15,0.0,0,1
11369,Ben Johnson,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11373,Cedric Kipre,-1.5,0,0.0,0.0,0.0,12,0.0,0,1
11376,Andreas Christensen,0.5,0,0.0,0.0,0.0,20,0.0,0,1
11378,Tariq Lamptey,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11379,Robin Koch,0.0,0,0.0,0.0,0.0,14,0.0,0,0
11382,Fernando Marçal,0.0,0,0.0,0.0,0.0,5,0.0,0,0
11383,César Azpilicueta,3.7,28,29.3,5.1,19.2,20,2.0,7,1
11384,Joachim Andersen,2.0,26,0.5,1.9,18.2,3,0.0,6,0
11385,Matt Targett,6.3,27,15.6,6.7,34.8,4,17.0,4,0
11390,Joseph Gomez,0.0,0,0.0,0.0,0.0,17,0.0,0,0
11394,Scott Dann,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11395,Ainsley Maitland-Niles,2.3,0,0.0,0.0,0.0,16,0.0,0,0
11396,Kieran Gibbs,-1.0,11,0.8,1.9,18.2,12,0.0,0,1
11398,Stuart Dallas,1.7,8,15.6,4.1,5.0,14,20.0,2,0
11400,Sead Kolasinac,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11401,Arthur Masuaku,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11404,DeAndre Yedlin,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11407,Luke Shaw,4.3,6,20.4,2.7,6.8,15,0.0,1,1
11412,Kean Bryan,1.5,15,1.3,6.9,34.2,13,33.0,7,0
11414,Kurt Zouma,0.7,0,0.0,0.0,0.0,20,0.0,0,1
11416,Mason Holgate,1.2,12,14.2,2.6,11.4,9,0.0,2,1
11419,Ben Davies,1.3,12,2.5,1.6,13.4,11,0.0,1,1
11421,Charlie Taylor,-0.1,0,0.0,0.0,0.0,2,0.0,0,1
11423,Cyrus Christie,0.0,0,0.0,0.0,0.0,3,0.0,0,0
11426,Willy Boly,4.0,22,0.1,1.7,17.0,5,0.0,6,0
11430,Matthew Clarke,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11438,João Pedro Cavaco Cancelo,8.1,48,53.0,15.3,73.4,18,27.0,17,0
11442,Chris Basham,0.7,16,0.3,2.6,25.8,13,0.0,2,0
11448,Rúben Gonçalo Silva Nascimento Vinagre,0.0,0,0.0,0.0,0.0,5,0.0,0,0
11450,Ricardo Domingos Barbosa Pereira,0.7,0,0.0,0.0,0.0,7,0.0,0,0
11451,Joe Rodon,0.3,12,0.9,2.3,21.8,11,0.0,1,1
11452,Jack Stephens,2.8,18,1.0,2.2,21.0,1,0.0,1,1
11454,Matthew Cash,3.3,12,18.1,3.4,13.4,4,2.0,1,0
11461,Emerson Palmieri dos Santos,0.5,0,0.0,0.0,0.0,20,0.0,0,1
11462,Luke Thomas,0.5,0,0.0,0.0,0.0,7,0.0,0,0
11463,Federico Fernández,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11466,James Tarkowski,2.3,5,0.1,1.4,11.6,2,2.0,0,1
11471,Rhys Williams,0.5,0,0.0,0.0,0.0,17,0.0,0,0
11474,Nathaniel Clyne,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11476,Lewis Dunk,6.3,27,0.7,5.8,23.0,8,34.0,6,1
11477,Ahmed El Mohamady,0.5,0,0.0,0.0,0.0,4,0.0,0,0
11478,Ryan Bennett,0.0,0,0.0,0.0,0.0,5,0.0,0,0
11482,Ezri Konsa Ngoyo,3.3,6,0.2,2.0,13.2,4,7.0,1,0
11485,Marcos Alonso,0.5,0,0.0,0.0,0.0,20,0.0,0,1
11491,Jimmy Dunne,-0.5,0,0.0,0.0,0.0,2,0.0,0,1
11494,Gabriel Magalhães,0.5,0,0.0,0.0,0.0,16,0.0,0,0
11496,Enda Stevens,0.0,0,0.0,0.0,0.0,13,0.0,0,0
11497,Luke Mbete,1.5,0,0.0,0.0,0.0,18,0.0,0,0
11502,Dan Burn,2.0,0,0.0,0.0,0.0,8,0.0,0,1
11503,Conor Townsend,-0.8,0,0.0,0.0,0.0,12,0.0,0,1
11506,Aaron Wan-Bissaka,4.7,16,38.5,6.8,19.8,15,10.0,1,1
11508,Kyle Bartley,0.3,9,0.0,2.4,24.2,12,0.0,1,1
11510,Harry Maguire,5.3,24,2.6,7.6,50.4,15,23.0,8,1
11511,Jake Vokins,-0.2,5,14.8,1.7,1.8,1,0.0,1,1
11513,Eric Bailly,2.5,0,0.0,0.0,0.0,15,0.0,0,1
11519,Ki-Jana Hoever,-0.3,7,0.5,0.6,5.0,5,0.0,1,0
11522,Ezgjan Alioski,1.0,4,0.8,0.4,3.6,14,0.0,0,0
11523,Kayne Ramsay,-0.5,0,0.0,0.0,0.0,1,0.0,0,1
11527,Timothy Fosu-Mensah,0.0,0,0.0,0.0,0.0,15,0.0,0,1
11532,Allan Tchaptchet,-0.5,0,0.0,0.0,0.0,1,0.0,0,1
11538,Ciaran Clark,0.0,0,0.0,0.0,0.0,10,0.0,0,1
11539,Benjamin Chilwell,3.7,11,6.7,1.0,0.0,20,10.0,5,1
11542,Rúben Santos Gato Alves Dias,8.1,28,1.5,2.1,19.2,18,0.0,6,0
11543,Wesley Fofana,3.0,16,11.4,3.3,19.2,7,2.0,2,0
11547,Ahmed El-Sayed Hegazy,0.0,0,0.0,0.0,0.0,12,0.0,0,1
11549,Bobby Thomas,0.0,0,0.0,0.0,0.0,2,0.0,0,1
11556,Ryan Fredericks,0.2,3,0.3,0.3,0.2,6,2.0,1,0
11559,David Luiz Moreira Marinho,3.7,9,0.8,0.4,3.6,16,0.0,2,0
11562,Frederik Alves,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11564,Ryan Inniss,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11569,Phil Jones,0.0,0,0.0,0.0,0.0,15,0.0,0,1
11570,Ryan Sessegnon,0.0,0,0.0,0.0,0.0,11,0.0,0,1
11574,Liam Cooper,1.3,13,0.3,2.3,22.6,14,0.0,2,0
11576,Kortney Hause,0.0,0,0.0,0.0,0.0,4,0.0,0,0
11577,Oliver Casey,0.0,0,0.0,0.0,0.0,14,0.0,0,0
11580,Matthew Lowton,2.3,7,1.3,1.2,10.8,2,0.0,1,1
11587,Héctor Bellerín,2.7,8,10.6,2.4,11.4,16,2.0,1,0
11588,Nigel Lonwijk,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
11590,Cédric Soares,4.0,11,22.6,4.5,15.8,16,7.0,2,0
11595,Charlie Cresswell,0.0,0,0.0,0.0,0.0,14,0.0,0,0
11602,Tosin Adarabioyo,2.3,23,0.5,1.3,12.0,3,0.0,6,0
11604,Jannik Vestergaard,0.0,0,0.0,0.0,0.0,1,0.0,0,1
11605,Martin Kelly,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11616,Christian Marques,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
11618,Frédéric Guilbert,0.5,0,0.0,0.0,0.0,4,0.0,0,0
11621,James Tomkins,0.0,0,0.0,0.0,0.0,19,0.0,0,1
11622,Shkodran Mustafi,0.5,0,0.0,0.0,0.0,16,0.0,0,0
11623,Lucas Digne,1.8,14,34.7,7.1,15.8,9,20.0,2,1
11626,Andrew Robertson,4.5,16,15.8,2.6,10.2,17,0.0,2,0
11636,Ben Godfrey,1.2,14,0.8,2.9,28.2,9,0.0,2,1
11638,Mohammed Salisu,0.0,0,0.0,0.0,0.0,1,0.0,0,1
11639,Nicolás Otamendi,0.0,0,0.0,0.0,0.0,18,0.0,0,0
11645,Zeze Steven Sessegnon,0.0,0,0.0,0.0,0.0,3,0.0,0,0
11646,Michael Keane,3.8,11,0.1,2.2,18.0,9,4.0,2,1
11651,Lewis Richards,-0.5,0,0.0,0.0,0.0,5,0.0,0,0
11653,Aaron Cresswell,6.5,25,22.1,4.7,20.4,6,4.0,5,0
11654,Ryan Bertrand,0.0,0,0.0,0.0,0.0,1,0.0,0,1
11657,Romain Saïss,1.7,0,0.0,0.0,0.0,5,0.0,0,0
11659,Taylor Harwood-Bellis,1.5,0,0.0,0.0,0.0,18,0.0,0,0
11662,Martín Montoya,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11663,Rob Holding,6.5,12,0.3,2.3,18.4,16,4.0,2,0
11665,Jonjoe Kenny,-0.5,0,0.0,0.0,0.0,9,0.0,0,1
11666,Calum Chambers,0.5,0,0.0,0.0,0.0,16,0.0,0,0
11668,Matt Doherty,0.4,7,3.8,0.5,1.2,11,0.0,1,1
11670,Phil Jagielka,0.3,9,0.1,1.6,16.0,13,0.0,2,0
11677,Jonny Evans,5.0,14,1.8,1.5,11.0,7,2.0,2,0
11679,Ola Aina,2.0,18,0.8,2.0,18.4,3,1.0,6,0
11686,Lee Peltier,0.0,0,0.0,0.0,0.0,8,0.0,0,1
11691,Anthony Driscoll-Glennon,-1.0,0,0.0,0.0,0.0,5,0.0,0,0
11696,Oskar Buur,0.0,0,0.0,0.0,0.0,6,0.0,0,0
11697,Kieran Tierney,3.6,0,0.0,0.0,0.0,13,0.0,0,1
11700,José Diogo Dalot Teixeira,0.0,0,0.0,0.0,0.0,1,0.0,0,0
11701,James Bree,0.0,0,0.0,0.0,0.0,16,0.0,0,0
11703,Branislav Ivanovic,0.0,0,0.0,0.0,0.0,8,0.0,0,1
